0       0       0       0       0       0       0
2.1348148498e-03	4.1579966652e+02	3.8126280927e+02	-4.1228673702e+00	3.4019964566e+00	6.3924571024e+00	-2.0688872991e+00
2.1514930908e-03	4.1725349741e+02	3.8310005455e+02	-4.1848749152e+00	1.4322113096e+00	6.3604275542e+00	-1.9033227661e+00
2.1681713318e-03	4.1840939631e+02	3.8453262443e+02	-4.1291080710e+00	-6.2128834727e-01	6.3275545763e+00	-1.7356606897e+00
2.1848495728e-03	4.1992083497e+02	3.8643649017e+02	-4.1940446807e+00	-2.5197032418e+00	6.2939109319e+00	-1.5662482552e+00
2.2015278138e-03	4.2228003924e+02	3.8947115004e+02	-4.5592125043e+00	-4.0826373368e+00	6.2595694674e+00	-1.3954258415e+00
2.2182060548e-03	4.2561535382e+02	3.9380789057e+02	-5.2713192674e+00	-5.2610391030e+00	6.2246041991e+00	-1.2235274611e+00
2.2348842958e-03	4.2964081657e+02	3.9906228420e+02	-6.2259488491e+00	-6.1552752339e+00	6.1890900358e+00	-1.0508801822e+00
2.2515625368e-03	4.3377731458e+02	4.0445684853e+02	-7.2118532774e+00	-6.9713915378e+00	6.1531015455e+00	-8.7780270420e-01
2.2682407779e-03	4.3739366382e+02	4.0914451172e+02	-7.9989567268e+00	-7.9342018848e+00	6.1167123703e+00	-7.0460488717e-01
2.2849190189e-03	4.4006693233e+02	4.1255780309e+02	-8.4333183430e+00	-9.1935070952e+00	6.0799958516e+00	-5.3158813739e-01
2.3015972599e-03	4.4175433792e+02	4.1463936077e+02	-8.4997810538e+00	-1.0762237681e+01	6.0430252299e+00	-3.5904557238e-01
2.3182755009e-03	4.4280659108e+02	4.1585969398e+02	-8.3267498124e+00	-1.2511740926e+01	6.0058731200e+00	-1.8726101328e-01
2.3349537419e-03	4.4381867989e+02	4.1701689123e+02	-8.1316737288e+00	-1.4225618459e+01	5.9686111958e+00	-1.6508010113e-02
2.3516319829e-03	4.4538125310e+02	4.1890305196e+02	-8.1303044337e+00	-1.5689332407e+01	5.9313105050e+00	1.5295026932e-01
2.3683102239e-03	4.4783619760e+02	4.2197643488e+02	-8.4475381557e+00	-1.6778245384e+01	5.8940417082e+00	3.2086102247e-01
2.3849884650e-03	4.5113728997e+02	4.2617463052e+02	-9.0666394481e+00	-1.7507752618e+01	5.8568747250e+00	4.8698148920e-01
